game_id,game_duration,wins,first_blood,first_tower,first_baron,first_dragon,first_inhibitor,dragon_kills,baron_kills,tower_kills,inhibitor_kills,ward_placed,wardkills,kills,death,assist,champion_damage_dealt,total_gold,total_minion_kills,total_level,avg_level,jungle_minion_kills,killing_spree,total_heal,object_damage_dealt
4224921984,1772,1,0,1,1,0,1,2,2,8,1,77,48,33,12,65,82862,66003,720,81,16.2,265,7,40188,93560
4224240547,1253,1,1,1,0,1,1,2,0,9,1,53,16,33,10,38,63607,49062,585,68,13.6,150,4,16077,58828
4224161651,1583,1,1,0,1,0,1,3,1,7,2,70,31,30,11,51,84741,52470,573,70,14.0,151,8,23973,56972
4223995698,2262,1,0,1,0,1,1,3,1,7,1,113,49,24,27,61,104838,70120,869,86,17.2,244,6,41776,67706
4223909657,1261,1,0,1,0,0,0,1,0,3,0,40,23,20,9,32,37797,41965,528,62,12.4,163,4,19231,39770
4223850709,1549,0,0,0,0,0,0,0,0,2,0,76,29,21,40,32,66095,47357,563,65,13.0,137,5,23014,14682
4223447192,1251,0,0,0,0,0,0,0,0,0,0,36,8,9,25,12,24594,32485,479,56,11.2,75,2,12551,7103
4223179101,2530,1,0,0,1,0,0,2,2,10,2,91,33,40,38,87,153071,83136,809,89,17.8,199,7,69008,89820
4222592292,1591,1,0,1,0,0,0,1,0,6,0,67,32,27,24,32,67584,52084,649,72,14.4,165,5,20122,42285
4222310729,1120,0,1,0,0,1,0,1,0,0,0,39,10,8,26,6,33645,28390,368,49,9.8,87,0,9687,15574
4222172142,1931,1,1,1,0,0,1,2,0,9,2,90,31,26,24,37,104059,62761,760,78,15.6,249,8,30378,65426
4221647172,1428,1,0,1,1,0,1,1,1,11,3,52,22,30,14,39,59626,57736,636,72,14.4,234,7,18169,79843
4221547151,2082,1,0,0,1,0,1,2,1,7,1,103,40,34,38,62,113907,69713,776,85,17.0,221,7,44446,62936
4221487735,1317,1,1,1,0,1,0,1,0,4,0,67,22,16,14,30,45876,43143,526,64,12.8,155,5,12874,39402
4221433313,195,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1641,4948,31,11,2.2,17,0,1688,0
4221386296,1623,0,0,1,0,0,0,2,0,5,0,74,25,23,32,43,77542,51227,550,65,13.0,194,3,41086,59989
4218986958,1743,1,1,1,1,0,1,1,1,9,2,69,38,34,17,78,92535,61760,623,78,15.6,195,9,48742,60660
4218908008,1766,0,0,1,1,1,1,2,1,6,1,79,26,19,21,29,66892,52207,644,69,13.8,154,5,25455,66402
4218854395,1179,1,0,1,0,0,1,1,0,8,1,44,9,26,7,32,57062,43196,482,61,12.2,134,7,23623,47061
4216921064,1449,0,1,0,0,0,0,1,0,2,0,75,26,16,28,22,61593,42232,552,60,12.0,96,4,11612,23986
4216862729,1644,0,0,0,0,0,0,0,0,2,0,69,23,15,24,16,51954,49116,682,68,13.6,148,2,21598,18116
4216568998,1831,0,1,0,0,0,0,0,0,2,0,74,28,23,37,43,68583,53403,570,70,14.0,164,6,38381,19759
4214789157,1221,0,0,0,0,0,0,0,0,1,0,54,19,6,18,7,28660,32882,526,54,10.8,117,1,10499,18153
4214753154,1525,0,1,1,0,1,0,3,0,4,0,68,18,27,32,35,81111,48003,505,65,13.0,140,8,21891,46718
4214635716,2038,0,1,1,0,0,0,2,1,3,0,101,33,17,29,34,75228,58489,737,77,15.4,204,4,45574,81679
4214567978,2088,1,1,1,1,1,1,4,1,10,2,104,40,20,14,29,83159,69423,876,83,16.6,344,4,65887,97686
4256516167,1693,0,0,0,0,0,0,1,0,3,0,67,27,16,32,19,68190,48998,659,70,14.0,165,4,33713,28519
4249765436,1740,0,1,1,0,0,0,0,0,4,0,70,40,34,48,43,98679,60734,650,72,14.4,168,7,35017,27940
4249742467,970,1,1,1,0,1,0,1,0,4,0,37,9,22,5,31,33863,34574,347,49,9.8,79,5,24657,33571
4249667232,1130,1,1,1,0,1,1,2,0,10,2,51,16,24,3,25,45035,42253,515,59,11.8,115,4,13663,54220
4247358920,1834,1,1,1,1,1,1,3,1,10,2,92,42,57,29,103,134337,72641,597,83,16.6,192,10,69124,70083
4247405397,1764,0,0,0,1,0,0,0,1,2,0,103,24,9,30,14,53318,45876,609,66,13.2,145,1,22206,21231
4247238586,1680,1,1,1,0,0,1,1,0,9,2,87,24,33,23,63,95446,57634,598,72,14.4,225,9,28055,74014
4246955754,1212,0,0,0,0,1,0,1,0,2,0,51,13,5,18,3,35695,31699,481,53,10.6,109,1,13214,17950
4244289397,1712,1,0,0,1,0,1,1,1,7,1,88,38,24,23,50,87966,55885,675,72,14.4,151,4,39187,47902
4236337976,1721,0,0,1,0,1,0,3,0,5,0,87,32,21,23,39,67337,50052,605,66,13.2,144,4,35755,42627
4236167890,1972,1,1,1,1,0,1,3,1,7,1,108,50,29,15,55,100380,65026,717,78,15.6,260,6,36179,80844
4236080920,980,1,0,1,0,1,0,1,0,3,0,40,15,21,10,31,40200,35964,439,53,10.6,129,4,13853,29022
4235917627,2054,0,0,0,0,1,0,1,0,4,0,102,38,25,33,38,88806,60279,739,75,15.0,209,6,88343,34938
4235395163,1301,0,0,0,0,0,0,0,0,2,0,0,0,43,45,94,129830,64929,252,89,17.8,0,9,40785,5173
4230426471,1171,1,0,1,0,0,1,1,0,6,1,53,12,24,9,29,56082,41226,486,58,11.6,98,4,12489,32364
4229391118,1260,0,0,0,0,0,0,0,0,1,0,55,9,11,37,14,58331,32940,397,53,10.6,84,1,17453,15235
4228453747,926,0,1,0,0,0,0,0,0,0,0,26,12,6,20,9,24590,24434,339,44,8.8,88,1,10667,4948
4228216179,1572,1,0,1,1,1,1,3,1,9,1,54,27,41,20,67,75327,58251,479,69,13.8,152,9,43922,76901
4227982382,1870,0,0,0,0,0,0,1,0,7,0,106,45,29,28,43,95009,59013,720,74,14.8,215,5,36825,54880
4227522603,1335,1,1,1,0,1,0,2,0,4,0,58,24,30,11,60,62850,47388,531,63,12.6,131,9,36932,45814
4227219096,1470,0,0,1,0,0,0,0,0,3,0,58,19,18,36,24,66271,46118,580,64,12.8,116,3,25021,19164
4225912462,1606,0,0,1,0,1,0,3,0,2,0,65,47,19,35,20,74659,45712,549,61,12.2,142,6,17176,35271
4225292581,1817,1,0,0,1,0,1,3,1,9,2,99,47,36,37,61,101180,67209,704,81,16.2,205,8,44765,77979
4222865725,1328,0,1,1,0,1,0,2,0,3,0,69,18,13,23,19,43491,40763,526,59,11.8,122,3,23754,31797
4221056666,2416,1,0,0,0,1,1,4,0,11,4,140,45,44,36,65,163397,80421,832,89,17.8,222,9,45297,66442
4218464828,946,0,0,0,0,0,0,0,0,0,0,27,7,1,17,3,27857,21281,362,42,8.4,68,0,6808,7747
4216008772,2049,0,0,0,1,0,0,3,1,5,0,102,47,36,24,67,109327,66273,771,84,16.8,167,8,36151,75161
4215978654,912,0,0,0,0,0,0,0,0,0,0,39,9,6,22,7,22560,23102,329,42,8.4,71,2,7145,4152
4215793906,1653,0,1,0,0,0,0,0,0,4,0,61,21,18,38,36,88028,49634,571,66,13.2,144,6,40976,34357
4215425833,1211,1,1,1,0,1,1,2,0,8,1,55,21,26,7,44,46447,42934,480,61,12.2,112,6,20453,51978
4214338812,1342,1,0,0,1,0,0,2,1,4,0,58,17,29,14,40,74782,48004,538,69,13.8,149,5,35948,40844
4211740624,960,0,1,0,0,0,0,0,0,0,0,30,13,4,14,5,21288,24650,399,46,9.2,92,1,8091,12233
4211607708,965,0,0,0,0,0,0,0,0,0,0,39,11,7,25,9,32052,25335,374,45,9.0,75,2,4570,6927
4211612071,1499,1,1,1,1,1,1,2,1,7,1,74,48,21,6,32,61726,48265,605,70,14.0,133,3,44506,53407
4211524265,1840,0,0,0,0,0,0,0,0,3,0,73,31,22,39,29,77627,53075,640,70,14.0,162,4,26264,17599
4209266497,1722,1,1,0,0,1,1,2,0,7,2,63,36,36,23,67,110953,57091,568,73,14.6,127,10,35011,35305
4209177521,934,0,1,1,0,1,0,1,0,2,0,35,9,12,17,13,29190,27531,318,42,8.4,69,2,10007,14023
4208354216,1717,0,1,0,0,1,0,1,0,2,0,76,20,12,28,27,60688,46443,634,68,13.6,100,3,24923,17520
4208323910,1969,1,1,1,0,1,1,3,1,11,3,94,34,36,20,54,120168,71936,838,84,16.8,232,8,59820,95763
4208226969,1786,1,0,1,1,1,1,3,1,6,1,78,47,20,17,28,77641,55600,691,77,15.4,188,5,53077,61994
4208128615,1468,0,1,0,0,1,0,3,0,3,0,60,25,17,26,23,48812,42048,533,61,12.2,122,4,20912,32827
4207429000,1857,0,0,1,0,1,0,1,0,2,0,106,44,17,34,33,73104,53170,730,72,14.4,174,2,18271,16121
4243133222,1471,0,0,0,0,0,0,0,0,4,0,61,13,18,28,25,59300,42697,532,59,11.8,119,3,19273,18277
4235843000,1232,1,0,1,0,1,1,1,0,5,1,53,18,21,18,29,47622,41314,461,58,11.6,124,7,7620,40326
4204554186,1896,1,1,0,1,0,1,2,2,7,1,115,39,34,21,58,93327,66431,715,82,16.4,217,7,30339,75572
4204324259,1798,0,0,0,0,0,1,2,0,9,1,94,42,19,25,35,81338,53341,684,69,13.8,175,4,19126,64894
4204281913,1667,0,1,1,0,0,0,2,0,1,0,82,31,18,37,33,78108,47145,611,67,13.4,159,4,19685,33924
4204151635,1217,0,0,1,0,0,0,1,0,3,0,45,18,11,20,9,34045,35527,510,56,11.2,112,2,8824,35983
4203978889,1264,1,1,1,0,1,1,2,0,11,3,52,12,30,11,37,71487,51739,553,66,13.2,154,7,30081,53139
4202349008,912,0,0,0,0,0,0,0,0,0,0,31,10,6,19,4,22597,22790,348,44,8.8,63,0,8888,4163
4202101662,963,0,0,1,0,0,0,0,0,1,0,30,5,1,15,1,25003,23632,379,44,8.8,74,0,7929,13378
4201678310,1595,0,0,0,0,0,0,1,0,3,0,75,34,14,31,14,49287,43166,544,61,12.2,136,4,16653,30453
4199993856,1845,0,0,0,1,0,0,1,1,4,0,102,44,28,29,43,75771,57406,635,78,15.6,172,5,16001,50762
4199907802,1422,0,0,0,0,0,0,0,0,1,0,52,13,14,41,28,78241,38298,438,59,11.8,69,2,19305,9654
4199892650,1523,1,0,1,0,0,0,2,0,4,0,58,21,33,15,52,90743,51800,618,72,14.4,182,7,35643,39396
4199846272,1296,1,1,1,0,0,1,2,0,8,1,62,11,39,7,50,78900,48964,461,68,13.6,152,8,35965,39456
4199788964,1285,1,1,1,0,1,1,3,0,9,2,59,18,28,15,44,59130,46878,511,62,12.4,148,7,27346,65297
4197484490,1585,1,0,1,0,1,1,3,0,8,2,69,31,29,16,47,71861,54845,627,70,14.0,172,6,24640,57171
4196436312,1354,1,1,0,1,0,0,1,1,6,0,60,20,17,10,23,50629,43925,498,64,12.8,160,3,35684,45471
4195526097,1654,1,1,1,1,1,1,4,1,8,1,85,41,20,13,26,64579,53849,678,72,14.4,192,4,27331,88788
4190827255,1447,0,1,1,0,0,0,0,0,3,0,61,21,18,30,28,44357,45266,572,62,12.4,150,5,19980,33106
4190743345,1855,1,1,0,1,1,1,2,1,9,2,76,38,36,23,97,127477,62687,580,76,15.2,186,8,54492,61006
4190635535,1074,1,1,1,0,1,0,2,0,5,0,49,11,20,8,29,40351,38211,477,57,11.4,129,8,16238,34487
4190451333,1956,1,1,1,1,0,1,4,2,11,1,126,48,23,8,44,80383,63273,735,78,15.6,240,7,40159,102453
4190343886,1175,1,1,1,0,1,1,2,0,9,2,36,12,42,11,66,70811,50295,418,60,12.0,137,8,37772,50288
4190230370,1794,0,1,0,1,0,0,1,1,4,0,100,52,19,28,37,69087,52622,653,70,14.0,128,3,31280,48337
4189988390,2571,0,1,1,1,0,0,3,2,6,0,140,70,28,48,37,123821,77244,794,84,16.8,304,8,51707,76112
4189808408,1911,0,0,1,0,1,0,1,0,4,0,80,31,19,29,36,73553,54231,651,68,13.6,203,7,38196,44883
4189657537,1756,0,0,0,0,0,0,1,0,1,0,96,53,21,24,48,63113,52180,742,72,14.4,147,4,47690,31660
4189369697,2402,1,0,1,1,0,0,2,2,11,3,116,62,26,18,68,127128,77058,932,87,17.4,244,6,52065,108355
4188970605,1715,0,0,0,0,0,0,0,0,2,0,61,21,18,42,21,78092,47136,603,65,13.0,119,2,25587,28002
4188924200,1390,0,1,1,0,0,0,1,0,1,0,49,20,12,30,20,47899,36440,424,52,10.4,102,2,18522,15580
4188852642,1628,0,0,0,0,0,0,0,0,1,0,70,20,17,46,26,86104,43430,483,63,12.6,122,2,35931,17730
4188829267,1108,0,0,0,0,0,0,0,0,1,0,35,17,6,19,5,29032,29949,491,52,10.4,105,1,18100,10264
4188815091,1690,1,1,1,1,0,1,3,1,10,2,101,30,38,18,53,84504,61229,683,78,15.6,191,10,17751,82077
4188737897,2452,1,0,0,1,0,1,2,2,11,4,151,77,44,28,85,135955,85497,915,89,17.8,274,12,71803,98527
4188760668,1669,1,1,1,1,1,1,3,1,11,3,106,44,31,14,43,82990,58440,639,74,14.8,201,7,28497,89545
4188637219,1189,1,1,1,0,1,1,2,0,7,2,59,16,26,7,38,61654,44561,522,60,12.0,156,5,18078,53049
4188557310,1985,0,0,0,0,0,0,2,0,3,0,91,44,29,35,50,98212,63473,751,79,15.8,221,8,39400,39083
4188346422,1529,1,1,1,1,1,1,3,1,11,4,71,16,35,10,55,74957,54813,577,69,13.8,172,7,26260,77095
4187261665,1539,0,0,0,0,0,0,0,0,2,0,65,37,7,22,12,43648,42247,698,63,12.6,156,1,31248,19347
4186395097,1711,0,0,1,0,1,0,2,0,4,0,80,28,33,28,52,76919,54563,571,67,13.4,140,10,23372,38441
4185855783,1652,0,0,0,1,0,0,0,1,3,0,72,29,14,38,22,57138,46079,545,67,13.4,121,4,14706,19826
4183850931,1324,1,1,1,0,1,1,3,0,5,1,66,32,24,9,30,43136,42761,555,61,12.2,110,6,15676,62470
4183847644,937,1,1,1,0,1,0,2,0,2,0,31,10,16,7,21,33606,30691,407,50,10.0,69,2,11662,24231
4183825123,1046,0,1,0,0,0,0,0,0,0,0,33,5,8,28,11,43254,26897,400,47,9.4,81,1,11276,7020
4182470240,2380,1,1,1,1,1,1,5,1,7,2,159,66,46,25,54,146722,78438,717,86,17.2,281,11,73435,109710
4181730533,1784,0,0,1,0,0,0,0,0,3,0,95,31,17,25,26,67027,48726,582,66,13.2,174,3,23099,22934
4181594389,3063,0,0,0,0,0,1,3,2,10,4,136,74,30,40,56,179671,88868,947,90,18.0,346,8,95072,132775
4180463082,997,0,0,0,0,0,0,0,0,0,0,26,17,5,22,2,24013,23573,370,45,9.0,61,0,9843,4969
4180365291,1880,1,0,0,0,1,1,3,1,6,1,92,76,33,23,62,89661,64511,833,81,16.2,175,7,23285,54951
4179446555,1709,1,0,1,0,1,1,3,0,9,2,80,42,36,27,57,93289,58737,620,73,14.6,189,9,17872,63644
4179424202,1686,0,0,1,0,1,0,2,0,6,0,92,42,12,22,20,43308,50466,740,66,13.2,153,2,20009,48407
4179382750,1128,1,0,1,0,1,0,1,0,6,0,60,12,26,9,35,49773,43778,491,58,11.6,136,7,12633,32649
4179368236,1476,1,0,1,1,1,1,2,1,9,2,83,34,27,18,51,85286,53897,673,72,14.4,176,5,24950,62683
4179304529,1595,1,0,1,0,0,1,2,0,10,2,73,30,39,16,60,98719,58269,635,73,14.6,150,7,60032,61308
4179341216,927,0,0,0,0,0,0,0,0,0,0,33,8,7,18,7,29070,25441,367,45,9.0,103,2,10391,6980
4179234640,1542,1,1,1,0,1,1,4,0,8,1,78,55,26,15,41,54598,50728,627,68,13.6,178,6,20066,70752
4179260141,932,1,1,1,0,0,0,0,0,3,0,40,8,21,5,24,37614,32744,408,52,10.4,97,3,12663,17801
4177063852,1308,0,0,0,0,0,0,0,0,0,0,59,26,14,26,18,47563,34496,514,56,11.2,99,3,10954,13875
4177030894,1773,1,1,0,0,1,1,3,0,7,1,77,35,24,19,56,86082,55297,570,68,13.6,197,4,61775,41401
4176396597,1372,1,1,1,0,0,1,2,0,10,2,77,29,17,6,30,35792,50084,603,62,12.4,188,3,12560,55356
4175770170,1516,1,0,0,1,0,1,3,1,9,2,88,20,26,10,57,74697,52218,535,68,13.6,164,7,36878,74870
4175705238,913,1,1,1,0,1,0,1,0,5,0,48,16,28,5,30,38396,38499,393,52,10.4,86,5,10218,32862
4175730662,196,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2166,4628,34,12,2.4,20,0,1461,0
4174737432,1249,1,1,1,0,0,1,1,0,7,1,54,21,35,11,54,62102,46165,451,59,11.8,91,4,11148,26989
4174674984,1788,0,1,1,0,1,0,1,0,5,0,81,30,18,28,26,68803,52627,663,68,13.6,198,5,23893,31509
4174659405,1879,1,1,1,1,0,1,2,1,11,2,85,19,40,25,77,117600,64550,603,80,16.0,182,9,42659,56561
4172398657,2125,0,1,0,0,1,1,2,0,5,1,104,43,34,28,55,119677,63995,724,76,15.2,205,7,28018,54047
4172405087,1351,1,1,1,0,1,0,3,0,4,0,62,20,29,16,42,57573,48842,499,62,12.4,127,8,23211,55588
4172348489,2049,1,0,0,0,0,1,3,0,8,1,99,50,47,27,108,131225,69476,653,77,15.4,190,9,45814,73118
4172303431,1451,1,0,1,1,1,0,4,1,6,0,77,29,32,14,47,70385,52637,566,70,14.0,194,8,26370,64577
4255529723,696,1,1,1,0,1,0,2,0,4,0,10,2,27,8,17,45021,37981,189,60,12.0,60,4,15594,38938
4255419870,1562,0,0,1,0,0,0,1,0,4,0,76,26,16,20,29,55165,49331,687,68,13.6,176,3,25956,52747
4247293725,2155,1,1,0,0,1,1,3,0,8,2,147,55,39,22,69,116570,74116,820,83,16.6,214,10,39686,90032
4247158237,1688,1,1,0,0,1,1,3,1,9,1,79,30,19,10,36,65298,57485,750,73,14.6,211,4,31990,84905
4247049680,1660,0,1,0,0,1,0,1,0,1,0,76,32,14,34,24,81348,44102,616,63,12.6,88,3,37386,13785
4245745757,929,0,0,0,0,0,0,0,0,0,0,27,9,5,21,6,21900,23432,349,44,8.8,80,0,9403,6362
4245533883,1469,1,0,0,0,0,0,0,0,4,2,0,0,52,49,110,116304,76594,311,90,18.0,0,14,41125,8165
4242695070,1902,0,1,0,0,0,0,2,0,3,0,100,54,19,32,39,100925,54312,666,69,13.8,141,5,28633,30152
4242623084,1242,1,0,1,0,1,1,1,0,9,1,45,20,37,13,53,73467,47999,505,62,12.4,104,5,30462,34299
4238911644,2288,1,0,0,0,0,1,2,0,6,2,101,47,41,24,79,137502,74951,844,83,16.6,291,8,52137,66159
4238740853,1000,0,0,0,0,0,0,0,0,0,0,12,1,11,32,10,21829,25386,189,44,8.8,74,3,7152,2532
4220843953,1980,1,1,0,1,1,1,2,1,7,1,85,69,28,19,61,117799,63535,780,81,16.2,195,5,44833,64289
4220567572,1370,1,1,1,0,0,1,0,0,4,3,0,0,52,54,120,161859,72482,263,90,18.0,0,12,58754,9077
4217358031,2820,0,0,1,1,1,0,4,2,5,0,152,50,24,33,54,138311,84371,1064,89,17.8,299,7,79373,92026
4217209637,1205,0,0,0,0,0,0,0,0,0,0,37,13,9,31,8,34365,30701,410,55,11.0,100,1,19608,11236
4211410519,3224,0,1,1,0,0,0,2,2,8,2,191,71,43,38,104,188279,102704,1142,90,18.0,343,10,88863,126999
4211226937,1485,1,1,1,1,1,1,2,1,9,1,60,23,36,14,45,68626,53873,523,68,13.6,127,12,36656,65913
4209278622,1447,1,0,1,1,1,1,2,1,11,5,55,28,38,16,55,83994,58132,577,73,14.6,203,7,19412,69277
4208294590,1269,1,1,0,0,0,1,0,0,4,3,0,0,55,48,140,165199,67974,247,90,18.0,0,12,28087,8977
4207014265,1280,1,1,1,0,1,1,2,0,11,3,45,27,30,11,46,76136,47641,437,65,13.0,112,5,40387,55420
4206959009,1280,0,1,0,0,0,0,0,0,2,0,0,0,41,55,71,142838,65398,273,90,18.0,0,13,33754,5867
4206560819,1544,0,0,1,0,1,0,2,0,2,0,62,37,10,19,17,52385,40845,579,63,12.6,127,3,32995,35552
4206129378,1437,1,0,0,0,0,1,1,0,7,1,67,18,23,19,40,66739,48668,554,65,13.0,155,6,30557,46594
4206042333,2211,1,1,1,0,1,1,5,0,7,1,103,82,36,26,80,123391,71204,755,85,17.0,251,6,60040,85142
4205884541,1828,1,1,1,1,0,1,2,1,11,3,127,49,25,23,43,90790,63984,796,80,16.0,190,7,28045,87324
4204521115,1614,1,1,1,1,1,1,4,1,10,1,76,23,29,12,33,78840,56573,660,74,14.8,191,7,27945,83771
4201235490,2117,1,1,1,0,0,1,2,1,8,2,81,48,33,33,50,126816,69745,763,86,17.2,250,9,57925,71967
4199840204,1667,1,0,0,1,1,1,2,1,10,2,74,25,30,26,54,88690,57605,616,75,15.0,189,7,31134,64525
4199699102,1587,1,1,1,1,1,1,3,1,11,4,65,15,45,24,65,121359,61678,537,75,15.0,201,12,45085,75942
4199661648,1559,1,1,1,1,0,1,3,1,6,1,55,29,35,17,54,86626,54111,526,71,14.2,168,9,43915,57733
4199610184,2003,1,0,1,0,1,1,4,0,10,3,99,64,31,22,52,108921,65810,823,84,16.8,250,9,44519,60826
4198581261,2086,1,1,0,0,1,1,3,1,7,1,116,47,28,22,55,102864,65136,751,82,16.4,234,8,54599,84181
4197381565,1192,0,0,0,0,1,0,1,0,0,0,47,13,12,32,13,39342,32587,440,53,10.6,93,0,8478,12633
4197324234,1884,1,1,1,1,1,1,3,1,9,1,80,31,36,16,61,110971,65371,684,83,16.6,234,9,38205,91378
4197245282,1592,0,0,0,0,1,0,1,0,2,0,54,17,12,26,22,57797,43042,557,65,13.0,171,1,33532,31941
4197181826,1962,1,0,1,1,0,1,2,2,10,2,68,45,23,19,44,84629,62427,695,79,15.8,186,5,60066,94066
4197056015,1002,1,1,1,0,1,0,2,0,4,0,41,9,15,3,39,30755,32660,396,50,10.0,85,3,8162,39415
4195258921,1103,1,1,1,0,1,0,2,0,5,0,41,10,25,12,42,55130,39795,377,57,11.4,96,5,20644,34884
4192962249,1325,1,0,1,0,1,0,2,0,4,0,56,22,24,16,41,53239,44673,548,62,12.4,123,6,18063,32661
4190398133,1550,1,1,1,0,0,1,2,0,6,2,56,26,25,9,58,63305,50428,557,69,13.8,177,6,27322,59530
4183509955,1148,0,0,0,0,0,0,0,0,0,0,42,13,12,28,14,44409,31383,382,51,10.2,109,1,12762,10634
4183446651,1863,1,0,1,1,1,1,4,1,10,4,73,37,27,18,37,97440,61516,690,75,15.0,261,7,46942,86318
4183300550,1650,0,0,0,0,1,0,1,0,1,0,71,22,21,36,37,80323,49496,673,70,14.0,116,5,18859,28425
4175855480,1353,0,0,0,0,0,0,0,0,1,0,66,24,10,29,15,40613,36901,535,58,11.6,138,3,17912,15158
4175134974,1024,0,0,1,0,0,0,0,0,2,0,31,9,13,21,7,33166,33159,426,51,10.2,120,3,14263,27789
4174674344,1367,0,1,0,0,0,0,0,0,2,0,80,26,10,24,23,41552,37858,512,58,11.6,116,3,11652,25104
4174432646,1460,0,1,0,0,0,0,0,0,3,0,84,22,19,30,32,61782,43898,577,62,12.4,130,4,12784,21688
4174383402,1461,0,0,0,0,0,0,0,0,1,0,59,21,16,27,22,64667,41197,586,66,13.2,156,2,11971,23832
4174256481,1339,0,1,0,0,1,0,1,0,1,0,57,19,7,26,7,32893,34655,529,58,11.6,131,0,11846,21431
4174153108,959,0,0,0,0,0,0,0,0,0,0,32,16,6,17,7,17418,24597,378,44,8.8,67,0,3933,12091
4172332787,1223,1,1,1,0,0,0,0,0,5,0,35,19,30,18,49,53333,43298,452,59,11.8,95,7,28130,31135
4172262101,1541,1,0,1,1,1,1,1,1,9,1,65,31,23,22,42,56242,55321,601,68,13.6,130,3,32725,66139
4172109951,1443,0,0,0,0,0,0,1,0,0,0,58,25,10,29,16,47695,36152,506,55,11.0,118,2,25153,17794
4172101453,1538,1,0,0,1,1,1,3,1,7,1,65,10,29,15,48,80341,53043,633,71,14.2,147,9,29255,49323
4172033787,947,1,1,1,0,1,1,2,0,5,1,24,6,17,5,22,33110,32886,386,50,10.0,90,4,15726,36184
4171916078,947,1,0,0,0,0,0,0,0,2,0,45,8,25,14,33,36316,32908,357,50,10.0,63,6,5932,15070
4171774594,1771,1,1,1,1,1,1,4,1,9,2,76,48,26,16,50,79194,62287,715,77,15.4,281,7,41140,95660
4171428206,944,0,0,0,0,0,0,0,0,0,0,37,10,5,15,5,23295,24019,279,43,8.6,85,0,10160,13426
4171289802,1443,1,1,1,1,1,1,3,1,10,2,63,15,25,3,42,53876,50532,596,69,13.8,179,3,19582,75822
4171260899,2170,1,1,0,1,1,1,3,1,7,2,108,35,36,22,67,104848,71098,795,85,17.0,245,9,35346,83915
4171132863,1395,0,0,0,0,0,0,1,0,1,0,47,27,6,23,14,35823,34718,511,57,11.4,130,1,23361,11183
4171031283,1839,0,1,1,1,1,1,2,1,9,2,85,43,35,27,47,80163,59429,644,73,14.6,200,6,20209,67060
4170900393,1878,0,0,1,0,0,0,1,0,4,0,90,39,29,32,48,84447,55388,620,71,14.2,144,9,25058,46704
4249362490,1748,1,0,0,1,1,1,3,2,5,1,94,42,32,18,77,86586,58982,619,79,15.8,190,8,41836,83600
4247377518,1704,1,1,1,1,0,1,1,1,10,2,85,36,36,20,58,95974,61336,695,76,15.2,189,10,32297,57753
4247353097,1863,0,0,0,1,1,0,2,1,3,0,93,48,26,19,43,74018,58947,746,78,15.6,170,4,49993,51315
4223820101,2171,0,1,1,0,1,0,2,0,5,0,128,80,18,25,47,83786,64505,904,78,15.6,265,3,31319,48173
4223719588,1265,0,1,0,0,0,0,0,0,0,0,43,19,13,25,24,36470,35183,457,56,11.2,93,4,5983,18736
4214053969,1623,1,1,0,1,0,1,1,1,9,1,85,25,28,14,45,77851,56338,648,75,15.0,165,7,34918,64117
4213775941,1186,0,0,1,0,0,0,0,0,2,0,51,11,10,27,7,38781,34930,479,53,10.6,104,2,12294,17963
4203574533,1607,0,0,1,0,0,0,0,0,4,0,86,58,10,16,13,52809,47342,715,64,12.8,160,3,31885,61483
4202494854,1403,1,1,1,1,1,1,3,1,8,1,63,29,23,10,35,55922,49690,540,65,13.0,203,5,21873,75796
4201388499,1693,1,1,1,1,1,1,4,1,9,2,72,32,24,26,53,96247,55275,611,71,14.2,129,5,35732,72454
4199073213,1871,1,0,1,1,0,1,4,1,10,2,79,36,34,16,58,95109,66275,696,80,16.0,249,8,45808,116507
4194613157,1426,1,1,1,0,1,0,3,0,7,0,66,40,21,4,39,49369,46713,587,67,13.4,175,5,22341,45275
4191719269,1970,0,0,0,1,1,0,1,1,1,0,105,42,13,24,23,78223,50638,654,69,13.8,176,3,26006,41841
4190515430,1474,1,0,1,1,0,1,2,1,9,1,54,20,34,19,57,82535,54659,560,67,13.4,186,7,46535,66469
4190406342,1388,0,1,0,0,0,0,0,0,1,0,47,15,10,23,17,38058,36814,489,56,11.2,129,2,18428,17090
4190326102,1139,1,1,1,0,0,0,1,0,5,0,59,30,23,14,31,47554,42382,535,59,11.8,146,4,13107,41937
4190205173,1316,1,1,1,0,0,1,2,0,10,2,54,27,27,6,36,65227,47959,605,65,13.0,151,9,18561,60934
4173798927,1312,1,0,1,0,1,1,3,0,8,1,51,9,25,5,52,54467,44949,508,61,12.2,138,6,33727,54992
4172031252,1648,1,1,0,1,1,1,4,1,8,1,92,28,29,14,55,66423,56102,639,73,14.6,146,7,30832,92857
4171159834,1588,0,0,0,0,0,0,0,0,1,0,53,22,20,18,23,57751,42893,575,58,11.6,121,4,32614,10012
4171049110,1965,0,1,0,0,0,0,1,0,4,0,98,58,26,27,51,86832,57313,678,73,14.6,161,5,27612,44272
4170929353,1753,0,1,0,1,1,0,2,1,4,0,72,25,25,39,40,78800,55919,661,70,14.0,171,7,22230,51664
